arxiv_id,title,authors,abstract,published_date,updated_date,categories,pdf_url,page_url,doi,journal_ref,event,event_edition,category_source,scraped_at
2212.13283v1,On Ranges and Partitions in Optimal TCAMs,Yaniv Sadeh,"Traffic splitting is a required functionality in networks, for example for load balancing over paths or servers, or by the source's access restrictions. The capacities of the servers (or the number of users with particular access restrictions) determine the sizes of the parts into which traffic should be split. A recent approach implements traffic splitting within the ternary content addressable memory (TCAM), which is often available in switches. It is important to reduce the amount of memory allocated for this task since TCAMs are power consuming and are often also required for other tasks such as classification and routing. In the longest-prefix model (LPM), Draves et al. (INFOCOM 1999) find a minimal representation of a function, and Sadeh et al. (INFOCOM 2019) find a minimal representation of a partition. In certain situations, range-functions are of special interest, that is, all the addresses with the same target, or action, are consecutive. In this paper we show that minimizing the amount of TCAM entries to represent a partition comes at the cost of fragmentation, such that for some partitions some actions must have multiple ranges. Then, we also study the case where each target must have a single segment of addresses.",2022-12-26,2022-12-26,cs.NI,http://arxiv.org/pdf/2212.13283v1,http://arxiv.org/abs/2212.13283v1,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667490
2012.11378v1,Partial Network Identifiability: Theorem Proof and Evaluation,Liang Ma; Ting He; Kin K. Leung; Ananthram Swami; Don Towsley,"This is a technical report, containing all the theorem proofs and additional evaluations in paper ""Monitor Placement for Maximal Identifiability in Network Tomography"" by Liang Ma, Ting He, Kin K. Leung, Ananthram Swami, Don Towsley, published in IEEE INFOCOM, 2014.",2020-12-17,2020-12-17,cs.NI,http://arxiv.org/pdf/2012.11378v1,http://arxiv.org/abs/2012.11378v1,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667560
2001.07784v1,Scheduling for Weighted Flow and Completion Times in Reconfigurable  Networks,Michael Dinitz; Benjamin Moseley,"New optical technologies offer the ability to reconfigure network topologies dynamically, rather than setting them once and for all. This is true in both optical wide area networks (optical WANs) and in datacenters, despite the many differences between these two settings. Because of these new technologies, there has been a surge of both practical and theoretical research on algorithms to take advantage of them. In particular, Jia et al. [INFOCOM '17] designed online scheduling algorithms for dynamically reconfigurable topologies for both the makespan and sum of completion times objectives. In this paper, we work in the same setting but study an objective that is more meaningful in an online setting: the sum of flow times. The flow time of a job is the total amount of time that it spends in the system, which may be considerably smaller than its completion time if it is released late. We provide competitive algorithms for the online setting with speed augmentation, and also give a lower bound proving that speed augmentation is in fact necessary. As a side effect of our techniques, we also improve and generalize the results of Jia et al. on completion times by giving an $O(1)$-competitive algorithm for arbitrary sizes and release times even when nodes have different degree bounds, and moreover allow for the weighted sum of completion times (or flow times).",2020-01-21,2020-01-21,"cs.DS, cs.NI",http://arxiv.org/pdf/2001.07784v1,http://arxiv.org/abs/2001.07784v1,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667596
1203.1175v1,Secure and Privacy-Preserving Data Aggregation Protocols for Wireless  Sensor Networks,Jaydip Sen,"This chapter discusses the need of security and privacy protection mechanisms in aggregation protocols used in wireless sensor networks (WSN). It presents a comprehensive state of the art discussion on the various privacy protection mechanisms used in WSNs and particularly focuses on the CPDA protocols proposed by He et al. (INFOCOM 2007). It identifies a security vulnerability in the CPDA protocol and proposes a mechanism to plug that vulnerability. To demonstrate the need of security in aggregation process, the chapter further presents various threats in WSN aggregation mechanisms. A large number of existing protocols for secure aggregation in WSN are discussed briefly and a protocol is proposed for secure aggregation which can detect false data injected by malicious nodes in a WSN. The performance of the protocol is also presented. The chapter concludes while highlighting some future directions of research in secure data aggregation in WSNs.",2012-03-06,2012-03-06,"cs.CR, cs.NI",http://arxiv.org/pdf/1203.1175v1,http://arxiv.org/abs/1203.1175v1,10.5772/38615,"Book Chapter in IntechOpen Published Book: Cryptography and
  Security in Computing, 2012",INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667629
1203.0732v1,Secure and Energy-Efficient Data Aggregation in Wireless Sensor Networks,Jaydip Sen,"Data aggregation in intermediate nodes (called aggregator nodes) is an effective approach for optimizing consumption of scarce resources like bandwidth and energy in Wireless Sensor Networks (WSNs). However, in-network processing poses a problem for the privacy of the sensor data since individual data of sensor nodes need to be known to the aggregator node before the aggregation process can be carried out. In applications of WSNs, privacy-preserving data aggregation has become an important requirement due to sensitive nature of the sensor data. Researchers have proposed a number of protocols and schemes for this purpose. He et al. (INFOCOM 2007) have proposed a protocol - called CPDA - for carrying out additive data aggregation in a privacy-preserving manner for application in WSNs. The scheme has been quite popular and well-known. In spite of the popularity of this protocol, it has been found that the protocol is vulnerable to attack and it is also not energy-efficient. In this paper, we first present a brief state of the art survey on the current privacy-preserving data aggregation protocols for WSNS. Then we describe the CPDA protocol and identify its security vulnerability. Finally, we demonstrate how the protocol can be made secure and energy efficient.",2012-03-04,2012-03-04,"cs.CR, cs.NI",http://arxiv.org/pdf/1203.0732v1,http://arxiv.org/abs/1203.0732v1,10.1109/NCCISP.2012.6189671,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667657
1201.4532v2,An Attack on Privacy Preserving Data Aggregation Protocol for Wireless  Sensor Networks,Jaydip Sen; Subhamoy Maitra,"In-network data aggregation in Wireless Sensor Networks (WSNs) provides efficient bandwidth utilization and energy-efficient computing.Supporting efficient in-network data aggregation while preserving the privacy of the data of individual sensor nodes has emerged as an important requirement in numerous WSN applications. For privacy-preserving data aggregation in WSNs, He et al. (INFOCOM 2007) have proposed a Cluster-based Private Data Aggregation (CPDA) that uses a clustering protocol and a well-known key distribution scheme for computing an additive aggregation function in a privacy-preserving manner. In spite of the wide popularity of CPDA, it has been observed that the protocol is not secure and it is also possible to enhance its efficiency. In this paper, we first identify a security vulnerability in the existing CPDA scheme, wherein we show how a malicious participant node can launch an attack on the privacy protocol so as to get access to the private data of its neighboring sensor nodes. Next it is shown how the existing CPDA scheme can be made more efficient by suitable modification of the protocol. Further, suitable modifications in the existing protocol have been proposed so as to plug the vulnerability of the protocol.",2012-01-22,2012-04-30,"cs.CR, cs.NI",http://arxiv.org/pdf/1201.4532v2,http://arxiv.org/abs/1201.4532v2,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667686
1008.1556v4,On a game theoretic approach to capacity maximization in wireless  networks,Eyjólfur Ingi Ásgeirsson; Pradipta Mitra,"We consider the capacity problem (or, the single slot scheduling problem) in wireless networks. Our goal is to maximize the number of successful connections in arbitrary wireless networks where a transmission is successful only if the signal-to-interference-plus-noise ratio at the receiver is greater than some threshold. We study a game theoretic approach towards capacity maximization introduced by Andrews and Dinitz (INFOCOM 2009) and Dinitz (INFOCOM 2010). We prove vastly improved bounds for the game theoretic algorithm. In doing so, we achieve the first distributed constant factor approximation algorithm for capacity maximization for the uniform power assignment. When compared to the optimum where links may use an arbitrary power assignment, we prove a $O(\log \Delta)$ approximation, where $\Delta$ is the ratio between the largest and the smallest link in the network. This is an exponential improvement of the approximation factor compared to existing results for distributed algorithms. All our results work for links located in any metric space. In addition, we provide simulation studies clarifying the picture on distributed algorithms for capacity maximization.",2010-08-09,2010-11-20,"cs.DS, cs.GT, cs.NI",http://arxiv.org/pdf/1008.1556v4,http://arxiv.org/abs/1008.1556v4,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667710
1001.3483v2,BGP Converges to stable solution in Interdomain routing,G. Mohammed Nazer; A. Arul Lawrence Selvakumar,"Withdrawn by arXiv administration. This article was plagiarised directly from http://ieeexplore.ieee.org/xpl/freeabs_all.jsp?arnumber=5061961 , which appeared in the conference INFOCOM 2009.",2010-01-20,2010-02-03,cs.NI,http://arxiv.org/pdf/1001.3483v2,http://arxiv.org/abs/1001.3483v2,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667730
0801.0701v2,Adversarial Models and Resilient Schemes for Network Coding,Leah Nutman; Michael Langberg,"In a recent paper, Jaggi et al. (INFOCOM 2007), presented a distributed polynomial-time rate-optimal network-coding scheme that works in the presence of Byzantine faults. We revisit their adversarial models and augment them with three, arguably realistic, models. In each of the models, we present a distributed scheme that demonstrates the usefulness of the model. In particular, all of the schemes obtain optimal rate $C-z$, where $C$ is the network capacity and $z$ is a bound on the number of links controlled by the adversary.",2008-01-04,2008-02-06,"cs.IT, cs.DC, cs.NI, math.IT",http://arxiv.org/pdf/0801.0701v2,http://arxiv.org/abs/0801.0701v2,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:53.667752
2509.06898v1,BatStation: Toward In-Situ Radar Sensing on 5G Base Stations with  Zero-Shot Template Generation,Zhihui Gao; Zhecun Liu; Tingjun Chen,"The coexistence between incumbent radar signals and commercial 5G signals necessitates a versatile and ubiquitous radar sensing for efficient and adaptive spectrum sharing. In this context, leveraging the densely deployed 5G base stations (BS) for radar sensing is particularly promising, offering both wide coverage and immediate feedback to 5G scheduling. However, the targeting radar signals are superimposed with concurrent 5G uplink transmissions received by the BS, and practical deployment also demands a lightweight, portable radar sensing model. This paper presents BatStation, a lightweight, in-situ radar sensing framework seamlessly integrated into 5G BSs. BatStation leverages uplink resource grids to extract radar signals through three key components: (i) radar signal separation to cancel concurrent 5G transmissions and reveal the radar signals, (ii) resource grid reshaping to align time-frequency resolution with radar pulse characteristics, and (iii) zero-shot template correlation based on a portable model trained purely on synthetic data that supports detection, classification, and localization of radar pulses without fine-tuning using experimental data. We implement BatStation on a software-defined radio (SDR) testbed and evaluate its performance with real 5G traffic in the CBRS band. Results show robust performance across diverse radar types, achieving detection probabilities of 97.02% (PUCCH) and 79.23% (PUSCH), classification accuracy up to 97.00%, and median localization errors of 2.68-6.20 MHz (frequency) and 24.6-32.4 microseconds (time). Notably, BatStation achieves this performance with a runtime latency of only 0.11/0.94 ms on GPU/CPU, meeting the real-time requirement of 5G networks.",2025-09-08,2025-09-08,"cs.NI, eess.SP",http://arxiv.org/pdf/2509.06898v1,http://arxiv.org/abs/2509.06898v1,,,INFOCOM,2024,cs.NI,2025-09-09T07:38:57.071212
2007.11686v1,A report on the first virtual PLDI conference,Alastair F. Donaldson,"This is a report on the PLDI 2020 conference, for which I was General Chair, which was held virtually for the first time as a result of the COVID-19 pandemic. The report contains: my personal reflections on the positive and negative aspects of the event; a description of the format of the event and associated logistical details; and data (with some analysis) on attendees' views on the conference format, the extent to which attendees engaged with the conference, attendees' views on virtual vs. physical conferences (with a focus on PLDI specifically) and the diversity of conference registrants. I hope that the report will be a useful resource for organizers of upcoming virtual conferences, and generally interesting to the Programming Languages community and beyond.",2020-07-07,2020-07-07,"cs.HC, cs.PL",http://arxiv.org/pdf/2007.11686v1,http://arxiv.org/abs/2007.11686v1,,,PLDI,2024,cs.PL,2025-09-09T07:39:00.803798
2307.13160v3,Static Posterior Inference of Bayesian Probabilistic Programming via  Polynomial Solving,Peixin Wang; Tengshun Yang; Hongfei Fu; Guanyan Li; C. -H. Luke Ong,"In Bayesian probabilistic programming, a central problem is to estimate the normalised posterior distribution (NPD) of a probabilistic program with conditioning via score (a.k.a. observe) statements. Most previous approaches address this problem by Markov Chain Monte Carlo and variational inference, and therefore could not generate guaranteed outcomes within a finite time limit. Moreover, existing methods for exact inference either impose syntactic restrictions or cannot guarantee successful inference in general.  In this work, we propose a novel automated approach to derive guaranteed bounds for NPD via polynomial solving. We first establish a fixed-point theorem for the wide class of score-at-end Bayesian probabilistic programs that terminate almost-surely and have a single bounded score statement at program termination. Then, we propose a multiplicative variant of Optional Stopping Theorem (OST) to address score-recursive Bayesian programs where score statements with weights greater than one could appear inside a loop. Finally, we use polynomial solving to implement our fixed-point theorem and OST variant. To improve the accuracy of the polynomial solving, we further propose a truncation operation and the synthesis of multiple bounds over various program inputs. Our approach can handle Bayesian probabilistic programs with unbounded while loops and continuous distributions with infinite supports. Experiments over a wide range of benchmarks show that compared with the most relevant approach (Beutner et al., PLDI 2022) for guaranteed NPD analysis via recursion unrolling, our approach is more time efficient and derives comparable or even tighter NPD bounds. Furthermore, our approach can handle score-recursive programs which previous approaches could not.",2023-07-24,2024-08-01,cs.PL,http://arxiv.org/pdf/2307.13160v3,http://arxiv.org/abs/2307.13160v3,,,PLDI,2024,cs.PL,2025-09-09T07:39:04.346802
2211.04507v1,Differentiable Quantum Programming with Unbounded Loops,Wang Fang; Mingsheng Ying; Xiaodi Wu,"The emergence of variational quantum applications has led to the development of automatic differentiation techniques in quantum computing. Recently, Zhu et al. (PLDI 2020) have formulated differentiable quantum programming with bounded loops, providing a framework for scalable gradient calculation by quantum means for training quantum variational applications. However, promising parameterized quantum applications, e.g., quantum walk and unitary implementation, cannot be trained in the existing framework due to the natural involvement of unbounded loops. To fill in the gap, we provide the first differentiable quantum programming framework with unbounded loops, including a newly designed differentiation rule, code transformation, and their correctness proof. Technically, we introduce a randomized estimator for derivatives to deal with the infinite sum in the differentiation of unbounded loops, whose applicability in classical and probabilistic programming is also discussed. We implement our framework with Python and Q#, and demonstrate a reasonable sample efficiency. Through extensive case studies, we showcase an exciting application of our framework in automatically identifying close-to-optimal parameters for several parameterized quantum applications.",2022-11-08,2022-11-08,"quant-ph, cs.LG, cs.PL",http://arxiv.org/pdf/2211.04507v1,http://arxiv.org/abs/2211.04507v1,,,PLDI,2024,cs.PL,2025-09-09T07:39:04.346844
2007.09944v5,The Decidability of Verification under Promising 2.0,Parosh Aziz Abdulla; Mohamed Faouzi Atig; Adwait Godbole; Shankaranarayanan Krishna; Viktor Vafeiadis,"In PLDI'20, Lee et al. introduced the \emph{promising } semantics PS 2.0 of the C++ concurrency that captures most of the common program transformations while satisfying the DRF guarantee. The reachability problem for finite-state programs under PS 2.0 with only release-acquire accesses is already known to be undecidable. Therefore, we address, in this paper, the reachability problem for programs running under PS 2.0 with relaxed accesses together with promises. We show that this problem is undecidable even in the case where the input program has finite state. Given this undecidability result, we consider the fragment of PS 2.0 with only relaxed accesses allowing bounded number of promises. We show that under this restriction, the reachability is decidable, albeit very expensive: it is non-primitive recursive. Given this high complexity with bounded number of promises and the undecidability result for the RA fragment of PS 2.0, we consider a bounded version of the reachability problem. To this end, we bound both the number of promises and the ""view-switches"", i.e, the number of times the processes may switch their local views of the global memory. We provide a code-to-code translation from an input program under PS 2.0, with relaxed and release-acquire memory accesses along with promises, to a program under SC. This leads to a reduction of the bounded reachability problem under PS 2.0 to the bounded context-switching problem under SC. We have implemented a prototype tool and tested it on a set of benchmarks, demonstrating that many bugs in programs can be found using a small bound.",2020-07-20,2020-10-16,cs.PL,http://arxiv.org/pdf/2007.09944v5,http://arxiv.org/abs/2007.09944v5,,,PLDI,2024,cs.PL,2025-09-09T07:39:04.346871
2509.06872v1,Mechanized Metatheory of Forward Reasoning for End-to-End  Linearizability Proofs,Zachary Kent; Ugur Y. Yavuz; Siddhartha Jayanti; Stephanie Balzer; Guy Blelloch,"In the past decade, many techniques have been developed to prove linearizability, the gold standard of correctness for concurrent data structures. Intuitively, linearizability requires that every operation on a concurrent data structure appears to take place instantaneously, even when interleaved with other operations. Most recently, Jayanti et al. presented the first sound and complete ""forward reasoning"" technique for proving linearizability that relates the behavior of a concurrent data structure to a reference atomic data structure as time moves forward. This technique can be used to produce machine-checked proofs of linearizability in TLA+. However, while Jayanti et al.'s approach is shown to be sound and complete, a mechanization of this important metatheoretic result is still outstanding. As a result, it is not possible to produce verified end-to-end proofs of linearizability. To reduce the size of this trusted computing base, we formalize this forward reasoning technique and mechanize proofs of its soundness and completeness in Rocq. As a case study, we use the approach to produce a verified end-to-end proof of linearizability for a simple concurrent register.",2025-09-08,2025-09-08,cs.PL,http://arxiv.org/pdf/2509.06872v1,http://arxiv.org/abs/2509.06872v1,,,PLDI,2024,cs.PL,2025-09-09T07:39:07.856623
2509.06845v1,MIO: Multiverse Debugging in the Face of Input/Output -- Extended  Version with Additional Appendices,Tom Lauwaerts; Maarten Steevens; Christophe Scholliers,"Debugging non-deterministic programs on microcontrollers is notoriously challenging, especially when bugs manifest in unpredictable, input-dependent execution paths. A recent approach, called multiverse debugging, makes it easier to debug non-deterministic programs by allowing programmers to explore all potential execution paths. Current multiverse debuggers enable both forward and backward traversal of program paths, and some facilitate jumping to any previously visited states, potentially branching into alternative execution paths within the state space.  Unfortunately, debugging programs that involve input/output operations using existing multiverse debuggers can reveal inaccessible program states, i.e. states which are not encountered during regular execution. This can significantly hinder the debugging process, as the programmer may spend substantial time exploring and examining inaccessible program states, or worse, may mistakenly assume a bug is present in the code, when in fact, the issue is caused by the debugger.  This paper presents a novel approach to multiverse debugging, which can accommodate a broad spectrum of input/output operations. We provide the semantics of our approach and prove the correctness of our debugger, ensuring that despite having support for a wide range of input/output operations the debugger will only explore those program states which can be reached during regular execution.  We have developed a prototype, called MIO, leveraging the WARDuino WebAssembly virtual machine to demonstrate the feasibility and efficiency of our techniques. As a demonstration of the approach we highlight a color dial built with a Lego Mindstorms motor, and color sensor, providing a tangible example of how our approach enables multiverse debugging for programs running on an STM32 microcontroller.",2025-09-08,2025-09-08,"cs.PL, cs.SE",http://arxiv.org/pdf/2509.06845v1,http://arxiv.org/abs/2509.06845v1,10.1145/3763136,,PLDI,2024,cs.PL,2025-09-09T07:39:07.856669
2509.06794v1,Dato: A Task-Based Programming Model for Dataflow Accelerators,Shihan Fang; Hongzheng Chen; Niansong Zhang; Jiajie Li; Han Meng; Adrian Liu; Zhiru Zhang,"Recent deep learning workloads increasingly push computational demand beyond what current memory systems can sustain, with many kernels stalling on data movement rather than computation. While modern dataflow accelerators incorporate on-chip streaming to mitigate off-chip bandwidth limitations, existing programming models struggle to harness these capabilities effectively. Low-level interfaces provide fine-grained control but impose significant development overhead, whereas high-level tile-based languages abstract away communication details, restricting optimization and forcing compilers to reconstruct the intended dataflow. We present Dato, a Python-embedded, task-based programming model for dataflow accelerators that elevates data communication and sharding to first-class type constructs. Developers write programs as a graph of tasks connected via explicit stream types, with sharded inputs specified using layout types. These tasks are first mapped virtually onto the accelerator's spatial fabric, and the compiler then generates a physical mapping that respects hardware constraints. Experimental results on both AMD Ryzen AI NPU and Alveo FPGA devices demonstrate that Dato achieves high performance while significantly reducing the burden of writing optimized code. On the NPU, Dato attains up to 84% hardware utilization for GEMM and delivers a 2.81x speedup on attention kernels compared to a state-of-the-art commercial framework. On the FPGA, Dato surpasses leading frameworks in performance when generating custom systolic arrays, achieving 98% of the theoretical peak performance.",2025-09-08,2025-09-08,"cs.PL, cs.AR, cs.LG",http://arxiv.org/pdf/2509.06794v1,http://arxiv.org/abs/2509.06794v1,,,PLDI,2024,cs.PL,2025-09-09T07:39:07.856701
2509.06752v1,Termination Analysis of Linear-Constraint Programs,Amir M. Ben-Amram; Samir Genaim; Joël Ouaknine; James Worrell,"This Survey provides an overview of techniques in termination analysis for programs with numerical variables and transitions defined by linear constraints. This subarea of program analysis is challenging due to the existence of undecidable problems, and this Survey systematically explores approaches that mitigate this inherent difficulty. These include foundational decidability results, the use of ranking functions, and disjunctive well-founded transition invariants. The Survey also discusses non-termination witnesses, used to prove that a program will not halt. We examine the algorithmic and complexity aspects of these methods, showing how different approaches offer a trade-off between expressive power and computational complexity. The Survey does not discuss how termination analysis is performed on real-world programming languages, nor does it consider more expressive abstract models that include non-linear arithmetic, probabilistic choice, or term rewriting systems.",2025-09-08,2025-09-08,"cs.PL, cs.LO",http://arxiv.org/pdf/2509.06752v1,http://arxiv.org/abs/2509.06752v1,,,PLDI,2024,cs.PL,2025-09-09T07:39:07.856728
2509.06724v1,Pacing Types: Safe Monitoring of Asynchronous Streams,Florian Kohn; Arthur Correnson; Jan Baumeister; Bernd Finkbeiner,"Stream-based monitoring is a real-time safety assurance mechanism for complex cyber-physical systems such as unmanned aerial vehicles. In this context, a monitor aggregates streams of input data from sensors and other sources to give real-time statistics and assessments of the system's health. Since monitors are safety-critical components, it is crucial to ensure that they are free of potential runtime errors. One of the central challenges in designing reliable stream-based monitors is to deal with the asynchronous nature of data streams: in concrete applications, the different sensors being monitored produce values at different speeds, and it is the monitor's responsibility to correctly react to the asynchronous arrival of different streams of values. To ease this process, modern frameworks for stream-based monitoring such as RTLola feature an expressive specification language that allows to finely specify data synchronization policies. While this feature dramatically simplifies the design of monitors, it can also lead to subtle runtime errors. To mitigate this issue, this paper presents pacing types, a novel type system implemented in RTLola to ensure that monitors for asynchronous streams are well-behaved at runtime. We formalize the essence of pacing types for a core fragment of RTLola, and present a soundness proof of the pacing type system using a new logical relation.",2025-09-08,2025-09-08,cs.PL,http://arxiv.org/pdf/2509.06724v1,http://arxiv.org/abs/2509.06724v1,,,PLDI,2024,cs.PL,2025-09-09T07:39:07.856753
2509.05586v1,"Fixed Parameter Tractable Linearizability Monitoring for Stack, Queue  and Anagram Agnostic Data Types",Lee Zheng Han; Umang Mathur,"Verifying linearizability of concurrent data structures is NP-hard, even for simple types. We present fixed-parameter tractable algorithms for monitoring stacks, queues, and anagram-agnostic data types (AADTs), parameterized by the maximum concurrency. Our approach leverages frontier graphs and partition states to bound the search space. For AADTs, equivalence of linearizations enables monitoring in log-linear time. For stacks, we introduce a grammar-based method with a sub-cubic reduction to matrix multiplication, and for queues, a split-sequence transition system supporting efficient dynamic programming. These results unify tractability guarantees for both order-sensitive and anagram-agnostic data types under bounded concurrency.",2025-09-06,2025-09-06,"cs.PL, cs.CC",http://arxiv.org/pdf/2509.05586v1,http://arxiv.org/abs/2509.05586v1,,,PLDI,2024,cs.PL,2025-09-09T07:39:07.856777
2309.07304v1,The Way We Were: Structural Operational Semantics Research in  Perspective,Luca Aceto; Pierluigi Crescenzi; Anna Ingólfsdóttir; Mohammad Reza Mousavi,"This position paper on the (meta-)theory of Structural Operational Semantic (SOS) is motivated by the following two questions: (1) Is the (meta-)theory of SOS dying out as a research field? (2) If so, is it possible to rejuvenate this field with a redefined purpose?  In this article, we will consider possible answers to those questions by first analysing the history of the EXPRESS/SOS workshops and the data concerning the authors and the presentations featured in the editions of those workshops as well as their subject matters.  The results of our quantitative and qualitative analyses all indicate a diminishing interest in the theory of SOS as a field of research. Even though `all good things must come to an end', we strive to finish this position paper on an upbeat note by addressing our second motivating question with some optimism. To this end, we use our personal reflections and an analysis of recent trends in two of the flagship conferences in the field of Programming Languages (namely POPL and PDLI) to draw some conclusions on possible future directions that may rejuvenate research on the (meta-)theory of SOS. We hope that our musings will entice members of the research community to breathe new life into a field of research that has been kind to three of the authors of this article.",2023-09-13,2023-09-13,"cs.LO, cs.PL, D.3.1; F.3.1",http://arxiv.org/pdf/2309.07304v1,http://arxiv.org/abs/2309.07304v1,10.4204/EPTCS.387.3,"EPTCS 387, 2023, pp. 26-40",POPL,2024,cs.PL,2025-09-09T07:39:15.049089
2010.15030v5,Actris 2.0: Asynchronous Session-Type Based Reasoning in Separation  Logic,Jonas Kastberg Hinrichsen; Jesper Bengtson; Robbert Krebbers,"Message passing is a useful abstraction for implementing concurrent programs. For real-world systems, however, it is often combined with other programming and concurrency paradigms, such as higher-order functions, mutable state, shared-memory concurrency, and locks. We present Actris: a logic for proving functional correctness of programs that use a combination of the aforementioned features. Actris combines the power of modern concurrent separation logics with a first-class protocol mechanism -- based on session types -- for reasoning about message passing in the presence of other concurrency paradigms. We show that Actris provides a suitable level of abstraction by proving functional correctness of a variety of examples, including a channel-based merge sort, a channel-based load-balancing mapper, and a variant of the map-reduce model, using concise specifications. While Actris was already presented in a conference paper (POPL'20), this paper expands the prior presentation significantly. Moreover, it extends Actris to Actris 2.0 with a notion of subprotocols -- based on session-type subtyping -- that permits additional flexibility when composing channel endpoints, and that takes full advantage of the asynchronous semantics of message passing in Actris. Soundness of Actris 2.0 is proven using a model of its protocol mechanism in the Iris framework. We have mechanised the theory of Actris, together with custom tactics, as well as all examples in the paper, in the Coq proof assistant.",2020-10-28,2022-06-08,"cs.LO, cs.PL",http://arxiv.org/pdf/2010.15030v5,http://arxiv.org/abs/2010.15030v5,10.46298/lmcs-18(2:16)2022,"Logical Methods in Computer Science, Volume 18, Issue 2 (June 10,
  2022) lmcs:6869",POPL,2024,cs.PL,2025-09-09T07:39:15.049168
2010.13593v2,Taming x86-TSO Persistency (Extended Version),Artem Khyzha; Ori Lahav,"We study the formal semantics of non-volatile memory in the x86-TSO architecture. We show that while the explicit persist operations in the recent model of Raad et al. from POPL'20 only enforce order between writes to the non-volatile memory, it is equivalent, in terms of reachable states, to a model whose explicit persist operations mandate that prior writes are actually written to the non-volatile memory. The latter provides a novel model that is much closer to common developers' understanding of persistency semantics. We further introduce a simpler and stronger sequentially consistent persistency model, develop a sound mapping from this model to x86, and establish a data-race-freedom guarantee providing programmers with a safe programming discipline. Our operational models are accompanied with equivalent declarative formulations, which facilitate our formal arguments, and may prove useful for program verification under x86 persistency.",2020-10-26,2020-10-27,"cs.PL, cs.DC",http://arxiv.org/pdf/2010.13593v2,http://arxiv.org/abs/2010.13593v2,,,POPL,2024,cs.PL,2025-09-09T07:39:15.049191
1811.02787v1,StkTokens: Enforcing Well-bracketed Control Flow and Stack Encapsulation  using Linear Capabilities - Technical Report with Proofs and Details,Lau Skorstengaard; Dominique Devriese; Lars Birkedal,"We propose and study StkTokens: a new calling convention that provably enforces well-bracketed control flow and local state encapsulation on a capability machine. The calling convention is based on linear capabilities: a type of capabilities that are prevented from being duplicated by the hardware. In addition to designing and formalizing this new calling convention, we also contribute a new way to formalize and prove that it effectively enforces well-bracketed control flow and local state encapsulation using what we call a fully abstract overlay semantics.  This document is a technical report accompanying a paper by the same title and authors, published at POPL 2019. It contains proofs and details that were omitted from the paper for space and presentation reasons.",2018-11-07,2018-11-07,cs.PL,http://arxiv.org/pdf/1811.02787v1,http://arxiv.org/abs/1811.02787v1,,,POPL,2024,cs.PL,2025-09-09T07:39:15.049216
1610.08843v3,Fencing off Go: Liveness and Safety for Channel-based Programming  (extended version),Julien Lange; Nicholas Ng; Bernardo Toninho; Nobuko Yoshida,"Go is a production-level statically typed programming language whose design features explicit message-passing primitives and lightweight threads, enabling (and encouraging) programmers to develop concurrent systems where components interact through communication more so than by lock-based shared memory concurrency. Go can only detect global deadlocks at runtime, but provides no compile-time protection against all too common communication mismatches or partial deadlocks. This work develops a static verification framework for liveness and safety in Go programs, able to detect communication errors and partial deadlocks in a general class of realistic concurrent programs, including those with dynamic channel creation, unbounded thread creation and recursion. Our approach infers from a Go program a faithful representation of its communication patterns as a behavioural type. By checking a syntactic restriction on channel usage, dubbed fencing, we ensure that programs are made up of finitely many different communication patterns that may be repeated infinitely many times. This restriction allows us to implement procedures to check for liveness and safety in types which in turn approximates liveness and safety in Go programs. We have implemented a type inference and liveness and safety checks in a tool-chain and tested it against publicly available Go programs.  Note: This is a revised extended version of a paper that appeared in POPL 2017, see page 13 for details.",2016-10-27,2017-02-28,"cs.PL, cs.LO",http://arxiv.org/pdf/1610.08843v3,http://arxiv.org/abs/1610.08843v3,,,POPL,2024,cs.PL,2025-09-09T07:39:15.049242
